Correct Ref;Correct Pred;MissingExon;WrongExon;OutExon;Sensibility;Specificity;MEsore;WEscore;Good_donnor;Good_acceptor;%_good_donnor;%_good_acceptor
15;15;5;7;0;0.75;0.6818181818181818;0.25;0.3181818181818182;16;15;76.19;71.43
Correct Ref;Correct Pred;MissingExon;WrongExon;OutExon;Sensibility;Specificity;MEsore;WEscore;Good_donnor;Good_acceptor;%_good_donnor;%_good_acceptor
15;15;5;7;0;0.75;0.6818181818181818;0.25;0.3181818181818182;16;15;76.19;71.43
