SN;SP;F1;
0.76;0.3;0.37
SN;SP;F1;
0.0;0.0;0.0
SN;SP;F1;
0.0;0.0;0.0
SN;SP;F1;
SN;SP;F1;
0.0;0.0;0.0
SN;SP;F1;
0.0;0.0;0.0
SN;SP;F1;
0.0;0.0;0.0
SN;SP;F1;
0.0;0.0;0.0
SN;SP;F1;
0.0;0.0;0.0
SN;SP;F1;
0.0;0.0;0.0
SN;SP;F1;
0.0;0.0;0.0
SN;SP;F1;
0.0;0.0;0.0
SN;SP;F1;
0.0;0.0;0.0
SN;SP;F1;
0.0;0.0;0.0
SN;SP;F1;
SN;SP;F1;
0.79;0.29;0.35
